recTime,fltKey,bcnCode,source,AcId,acType,Orig,Dest,OpsType,estOrig,estDest,modeSCode
1662082832.0,33264,2422.0,LAX,DAL799,B738,LAX,,D,LAX,,a44cca
1662082915.0,33265,1201.0,LAX,1201,,SMO,,O,SMO,,aaf10f
1662082972.0,33266,2037.0,LAX,AAL2017,A319,LAX,,D,LAX,,aaed17
1662083175.0,33267,2733.0,LAX,DAL763,B739,,LAX,A,,LAX,abcf2f
1662083267.0,33268,5707.0,LAX,SKW5744,CRJ7,LAX,,D,LAX,,aabd56
1662083413.0,33269,4177.0,MODE_SADSB,SKW6286,E75L,,LAX,A,,LAX,a68e4c
1662083439.0,33270,4644.0,LAX,N724TT,SR22,,SMO,O,,SMO,a9b423
1662083796.0,33271,3626.0,LAX,WSN7,B350,,HHR,O,,HHR,a3b06f
1662081906.0,33273,7767.0,LAX,SWA2988,B737,LAX,,D,LAX,,ad5460
1662081960.0,33274,4754.0,LAX,NKS3913,A20N,LAX,,D,LAX,,ad24a8
1662083246.0,33275,5776.0,LAX,AAL788,B738,LAX,,D,LAX,,ad9003
1662083420.0,33276,3337.0,LAX,SKW6301,E75L,,LAX,A,,LAX,a67d17
1662083526.0,33277,1640.0,SMRADSB,SKW6295,E75L,,LAX,A,,LAX,a65d06
1662083560.0,33278,1201.0,LAX,UNKN,,,,,,,a54595
1662083593.0,33279,7443.0,SMRADSB,DAL703,B739,,LAX,A,,LAX,ab23b5
1662083685.0,33281,1732.0,ADSB,SWA733,B738,,LAX,A,,LAX,abb1c2
1662083712.0,33282,1200.0,LAX,1200,,HHR,HHR,O,HHR,HHR,abef26
1662083774.0,33283,3255.0,LAX,SWA374,B737,,LAX,A,,LAX,a73f35
1662083837.0,33284,4745.0,MODE_SADSB,N22VK,PRM1,,LAX,A,,LAX,a1e08d
1662083913.0,33285,275.0,LAX,N777VP,P28A,,SMO,O,,SMO,aa84f1
1662083927.0,33286,1200.0,ADSB,1200,,,,,,,a82710
1662083975.0,33287,1320.0,LAX,N7645F,P28A,SMO,,O,SMO,,aa5371
1662085741.0,33288,1314.0,LAX,SWA470,B737,,,,,,aab09a
1662085762.0,33289,6746.0,LAX,JNY5,GLF5,,,,,,a793b2
1662085773.0,33290,1314.0,ASR9,SWA470,B737,,,,,,
1662085885.0,33291,1377.0,LAX,SKW3349,E75L,,,,,,
1662085937.0,33292,6713.0,LAX,6713,,,,,,,
1662086037.0,33293,6713.0,LAX,6713,,,,,,,
1662082837.0,33294,4664.0,LAX,SWA1760,B737,,LAX,A,,LAX,a4f790
1662083652.0,33295,7254.0,LAX,UAL2676,B739,LAX,,D,LAX,,a46d26
1662083688.0,33296,2546.0,LAX,SWA978,B737,,LAX,A,,LAX,aab18c
1662083995.0,33297,1706.0,LAX,AAL2307,A321,,LAX,A,,LAX,ad9bc8
1662084029.0,33298,1670.0,LAX,SKW6280,E75L,,LAX,A,,LAX,a64a73
1662084054.0,33299,1321.0,LAX,UAL1668,A320,LAX,,D,LAX,,a5adf1
1662084112.0,33300,2206.0,LAX,ACA791,A333,,LAX,A,,LAX,c06120
1662084150.0,33301,5754.0,LAX,SWA629,B738,LAX,,D,LAX,,abdd4a
1662086107.0,33303,4776.0,LAX,AAL1763,A321,,,,,,a0f566
1662086158.0,33304,7265.0,LAX,N24TH,FA7X,,,,,,
1662086188.0,33305,4776.0,ASR9,AAL1763,A321,,,,,,a0f566
1662083928.0,33306,5753.0,LAX,SKW5591,CRJ2,LAX,,D,LAX,,ad08bd
1662084077.0,33307,7273.0,LAX,UAL2161,B739,LAX,,D,LAX,,a4453e
1662084125.0,33308,2047.0,LAX,DAL1024,A321,LAX,,D,LAX,,a379cd
1662084315.0,33309,1005.0,LAX,SKW5977,CRJ2,LAX,,D,LAX,,ada6b9
1662084342.0,33310,1200.0,LAX,1200,,HHR,,O,HHR,,abef26
1662084349.0,33311,2032.0,LAX,FDX1379,B763,LAX,,D,LAX,,a14c53
1662084379.0,33312,4746.0,LAX,NN2902S,PA28,,SMO,O,,SMO,a2f829
1662084424.0,33313,7725.0,LAX,SWA2120,B738,LAX,,D,LAX,,abd90c
1662084668.0,33314,262.0,LAX,N353MV,C172,SMO,,O,SMO,,a3f119
1662086324.0,33315,6706.0,LAX,SWA1494,B737,,,,,,
1662086436.0,33316,6706.0,LAX,SWA1494,B737,,,,,,
1662086495.0,33317,2004.0,LAX,SWA2985,B737,,,,,,
1662084141.0,33318,6613.0,LAX,DAL1471,B738,,LAX,A,,LAX,a48a83
1662084264.0,33319,1335.0,LAX,JBU101,A321,,LAX,A,,LAX,ad646e
1662084359.0,33320,2016.0,LAX,UAL2674,B772,,LAX,A,,LAX,aa6b9f
1662084383.0,33321,3776.0,LAX,DAL508,B752,,LAX,A,,LAX,a98539
1662084489.0,33322,2064.0,LAX,SKW5716,CRJ2,LAX,,D,LAX,,ac9850
1662084591.0,33323,4647.0,LAX,AAL2475,A321,,LAX,A,,LAX,a0541b
1662084613.0,33324,1200.0,LAX,1200,,HHR,,O,HHR,,a8a94f
1662084872.0,33325,1200.0,LAX,1200,,SMO,,O,SMO,,a9ce44
1662084896.0,33326,4674.0,LAX,N444FT,PC12,,HHR,O,,HHR,a55a08
1662086730.0,33327,2410.0,LAX,ASA133,B39M,,,,,,acdbec
1662086740.0,33328,7651.0,ASR9,SWA1254,B737,,,,,,a53f20
1662086773.0,33329,2410.0,LAX,ASA133,B39M,,,,,,acdbec
1662086838.0,33330,1305.0,LAX,UAL2641,A320,,,,,,
1662086850.0,33331,2410.0,ASR9,ASA133,B39M,,,,,,
1662086900.0,33332,1304.0,LAX,SWA1756,B737,,,,,,
1662082507.0,33333,267.0,LAX,PD3,,,,,,,a8d33a
1662083392.0,33334,2067.0,LAX,SWA2821,B737,LAX,,D,LAX,,ad61de
1662084455.0,33335,2475.0,LAX,UAL935,B789,,LAX,A,,LAX,a254f7
1662084475.0,33336,3517.0,LAX,SKW3348,E75L,,LAX,A,,LAX,a4b5b6
1662084557.0,33337,2652.0,LAX,SKW3921,E75L,,LAX,A,,LAX,a314d9
1662084666.0,33338,6771.0,LAX,SKW3364,E75L,LAX,,D,LAX,,a4e0ec
1662084679.0,33339,2444.0,LAX,UAL1578,B738,,LAX,A,,LAX,aa4c42
1662084740.0,33340,1367.0,LAX,SKW3826,E75L,LAX,,D,LAX,,a33eb1
1662084809.0,33341,2622.0,SMR,SWA1472,B38M,,LAX,A,,LAX,abfcda
1662084906.0,33342,6566.0,LAX,AAL2109,A21N,,LAX,A,,LAX,a515ad
1662085048.0,33343,7610.0,LAX,SKW6255,E75L,LAX,,D,LAX,,a66316
1662085074.0,33344,227.0,LAX,N796SP,C172,,SMO,O,,SMO,aacfed
1662085246.0,33345,4722.0,LAX,N341SP,C172,,,,,,a3c2a3
1662086919.0,33346,4774.0,LAX,N357GS,C25C,,,,,,
1662086972.0,33347,2013.0,LAX,SKW4776,CRJ2,,,,,,acf146
1662087024.0,33348,1304.0,LAX,SWA1756,B737,,,,,,
1662087036.0,33349,4774.0,LAX,N357GS,C25C,,,,,,
1662087062.0,33350,2477.0,LAX,SKW3388,E75L,,,,,,
1662087082.0,33351,7372.0,ASR9,SWR41,B77W,,,,,,
1662087175.0,33352,,LAX,UNKN,,,,,,,a134d5
1662087189.0,33353,2477.0,LAX,SKW3388,E75L,,,,,,
1662083890.0,33354,4776.0,LAX,AAL1763,A321,LAX,,D,LAX,,a0f566
1662084620.0,33355,,LAX,O03,,LAX,LAX,I,LAX,LAX,a54cac
1662084674.0,33356,7210.0,ADSB,FIN4,A359,LAX,,D,LAX,,461f53
1662084688.0,33357,22.0,SMR,A53A,ACFT,LAX,LAX,I,LAX,LAX,ab6394
1662084702.0,33358,3530.0,LAX,ASA398,A320,,LAX,A,,LAX,a85999
1662084780.0,33359,2102.0,LAX,SKW6268,E75L,,LAX,A,,LAX,a67960
1662084895.0,33360,1201.0,LAX,1201,,,,,,,a78f35
1662084988.0,33361,3665.0,LAX,SKW3658,E75L,,LAX,A,,LAX,a29337
1662085027.0,33362,4744.0,LAX,N7XE,C525,LAX,,D,LAX,,a951ee
1662085033.0,33363,1333.0,LAX,UAL403,A320,LAX,,D,LAX,,a4cfd3
1662085063.0,33364,7315.0,LAX,UPS903,B763,LAX,,D,LAX,,a44f9c
1662085065.0,33365,6746.0,LAX,JNY5,GLF5,LAX,,D,LAX,,a793b2
1662085186.0,33366,1322.0,LAX,SKW3712,E75L,LAX,,D,LAX,,a2f111
1662085223.0,33367,4111.0,LAX,CSN473,B77L,,LAX,A,,LAX,780da9
1662085239.0,33368,6752.0,LAX,SKW3393,E75L,LAX,,D,LAX,,a524c5
1662085361.0,33369,1201.0,LAX,UNKN,,,,,,,a5a86f
1662085385.0,33370,1351.0,LAX,SWA2335,B738,LAX,,D,LAX,,abae62
1662085395.0,33371,2132.0,LAX,AAL314,A21N,,LAX,A,,LAX,a50a88
1662085412.0,33372,4742.0,LAX,N383AP,S22T,HHR,,O,HHR,,a4667d
1662085426.0,33373,6761.0,LAX,SKW4115,E75L,LAX,,D,LAX,,a2fad8
1662085444.0,33374,7250.0,LAX,SKW6283,E75L,LAX,,D,LAX,,a68a95
1662085650.0,33375,1200.0,LAX,1200,,,,,,,a9a75e
1662087119.0,33377,7234.0,LAX,SKW3511,E75S,,,,,,a7d2ae
1662087189.0,33378,3345.0,LAX,N923HC,SF50,,,,,,acca01
1662087192.0,33379,7234.0,LAX,SKW3511,E75S,,,,,,a7d2ae
1662087341.0,33380,3345.0,ASR9,N923HC,SF50,,,,,,
1662087537.0,33381,1343.0,LAX,SWA1779,B737,,,,,,
1662087647.0,33382,7326.0,LAX,ASA1455,A320,,,,,,
1662087662.0,33383,2431.0,LAX,QXE2115,E75L,,,,,,
1662087670.0,33384,1725.0,LAX,SKW3386,E75L,,,,,,
1662087684.0,33385,7326.0,LAX,ASA1455,A320,,,,,,ab7437
1662087719.0,33386,,LAX,UNKN,,,,,,,a817b1
1662087728.0,33387,1001.0,LAX,FBU731,A359,,,,,,39c498
1662087732.0,33388,7326.0,LAX,ASA1455,A320,,,,,,ab7437
1662087757.0,33389,,LAX,UNKN,,,,,,,a817b1
1662085181.0,33390,7420.0,LAX,CSN327,A388,,LAX,A,,LAX,7807bc
1662085335.0,33391,32.0,LAX,DAL23B,ACFT,LAX,LAX,I,LAX,LAX,a0669d
1662085402.0,33392,6721.0,LAX,ASA1055,A320,LAX,,D,LAX,,ab81b5
1662085440.0,33393,2065.0,LAX,ASA193,B739,LAX,,D,LAX,,a4b7d7
1662085509.0,33394,2011.0,LAX,SKW3355,E75L,LAX,,D,LAX,,a1801c
1662085527.0,33395,33.0,LAX,DAL26A,ACFT,LAX,LAX,I,LAX,LAX,a9bf4b
1662085605.0,33396,7723.0,LAX,KAL9014,B77W,LAX,,D,LAX,,71c274
1662085617.0,33397,1020.0,LAX,UAL2276,B739,,LAX,A,,LAX,a94b72
1662085739.0,33398,1201.0,LAX,UNKN,,,,,,,a96349
1662085745.0,33399,243.0,ADSB,N4NL,HELO,CPM,,O,CPM,,a21893
1662085832.0,33400,,LAX,O01,,LAX,LAX,I,LAX,LAX,a839bb
1662085904.0,33401,262.0,LAX,N353MV,C172,,SMO,O,,SMO,a3f119
1662086130.0,33402,224.0,LAX,N54094,C172,,HHR,O,,HHR,a6db9c
1662087755.0,33403,1001.0,LAX,FBU731,A359,,,,,,39c498
1662087763.0,33404,2431.0,LAX,QXE2115,E75L,,,,,,a817b1
1662087803.0,33405,4767.0,ASR9,LN747CP,LJ35,,,,,,aa0ccb
1662087859.0,33406,4767.0,LAX,LN747CP,LJ35,,,,,,aa0ccb
1662087919.0,33407,,LAX,UNKN,,,,,,,aa0ccb
1662087921.0,33408,,LAX,UNKN,,,,,,,aa0ccb
1662087922.0,33409,4767.0,LAX,LN747CP,LJ35,,,,,,aa0ccb
1662087937.0,33410,,LAX,UNKN,,,,,,,aa0ccb
1662087938.0,33411,,LAX,UNKN,,,,,,,aa0ccb
1662088043.0,33412,4724.0,ASR9,SWA978,B737,,,,,,aab18c
1662088073.0,33413,4724.0,LAX,SWA978,B737,,,,,,aab18c
1662085299.0,33414,1201.0,ATCRBS,1201,,SMO,,O,SMO,,a3ff06
1662085619.0,33415,2013.0,ADSB,SKW4776,CRJ2,LAX,,D,LAX,,acf146
1662085716.0,33416,7761.0,LAX,DAL1136,B738,LAX,,D,LAX,,a44e1c
1662085917.0,33417,1201.0,MODE_SATCRBS,1201,,,,,,,a86259
1662085948.0,33418,3641.0,ADSB,JBU187,A21N,,LAX,A,,LAX,a1bc92
1662086191.0,33419,,LAX,O870,,LAX,LAX,I,LAX,LAX,a82728
1662086226.0,33420,4144.0,LAX,AAL117,A321,,LAX,A,,LAX,a014c9
1662088128.0,33422,4724.0,ASR9,SWA978,B737,,,,,,aab18c
1662088151.0,33423,,LAX,UNKN,,,,,,,aab18c
1662088326.0,33424,7205.0,LAX,DAL550,BCS1,,,,,,a03f24
1662088377.0,33425,7205.0,MODE_S,DAL550,BCS1,,,,,,a03f24
1662088434.0,33426,,LAX,UNKN,,,,,,,a03f24
1662085835.0,33427,7372.0,LAX,SWR41,B77W,LAX,,D,LAX,,4b1920
1662085882.0,33428,7341.0,LAX,NKS1073,A320,LAX,,D,LAX,,a86061
1662086111.0,33429,3360.0,LAX,SKW908W,E75L,,LAX,A,,LAX,a178ae
1662086116.0,33430,1201.0,LAX,UNKN,,,,,,,a68b35
1662086127.0,33431,7651.0,LAX,SWA1254,B737,LAX,,D,LAX,,a53f20
1662086308.0,33432,1201.0,LAX,1201,,,,,,,a6d578
1662086312.0,33433,213.0,LAX,N109HN,HELO,SMO,,O,SMO,,a026df
1662086500.0,33434,7234.0,LAX,SKW3511,E75S,LAX,,D,LAX,,a7d2ae
1662086582.0,33435,4622.0,LAX,N65411,C172,,SMO,O,,SMO,a89e2b
1662086644.0,33436,1201.0,LAX,UNKN,,,,,,,abd429
1662088412.0,33437,,LAX,UNKN,,,,,,,a03f24
1662088458.0,33438,7205.0,ASR9,DAL550,BCS1,,,,,,
1662086340.0,33439,6643.0,LAX,DAL313,B763,,LAX,A,,LAX,a124b5
1662086409.0,33440,7223.0,LAX,UAL2650,B738,LAX,,D,LAX,,a9d5e7
1662086420.0,33441,754.0,LAX,BAW2AL,B77W,,LAX,A,,LAX,406947
1662086464.0,33442,3571.0,LAX,SKW6313,E75L,,LAX,A,,LAX,a651e1
1662086542.0,33443,2655.0,LAX,SKW4051,E75L,,LAX,A,,LAX,a23ccb
1662086587.0,33444,2014.0,LAX,SKW5144,CRJ2,LAX,,D,LAX,,a58654
1662086609.0,33445,3763.0,SMRMODE_S,VIR23J,A35K,,LAX,A,,LAX,4075b4
1662086638.0,33446,7416.0,LAX,CAL5108,B77L,,LAX,A,,LAX,8990a0
1662086726.0,33447,6722.0,LAX,NKS1454,A320,LAX,,D,LAX,,a92fa3
1662086790.0,33448,,LAX,O03,,LAX,LAX,I,LAX,LAX,a54cac
1662086877.0,33449,1200.0,LAX,1200,,,HHR,O,,HHR,a8a94f
1662086759.0,33451,7204.0,LAX,UAL1067,B739,,LAX,A,,LAX,a81001
1662086788.0,33452,3747.0,LAX,UAL1200,A319,,LAX,A,,LAX,ac121a
1662086853.0,33453,7344.0,LAX,NKS889,A20N,,LAX,A,,LAX,ad2c16
1662086899.0,33454,32.0,MODE_S,DAL21,ACFT,LAX,LAX,I,LAX,LAX,a13386
1662086921.0,33455,3644.0,LAX,SKW3435,E75L,,LAX,A,,LAX,a11ad4
1662087117.0,33456,,LAX,UNKN,,LAX,LAX,I,LAX,LAX,
1662087353.0,33457,214.0,LAX,N7306Q,C182,,SMO,O,,SMO,a9ce44
1662089072.0,33458,2012.0,LAX,SWA2536,B737,,,,,,
1662089110.0,33459,,LAX,UNKN,,,,,,,a24fb8
1662084542.0,33460,1054.0,LAX,THY10,B77W,LAX,,D,LAX,,4bb14a
1662085561.0,33461,4724.0,LAX,SWA978,B737,LAX,,D,LAX,,aab18c
1662086397.0,33462,1001.0,LAX,FBU731,A359,LAX,,D,LAX,,39c498
1662086983.0,33463,1425.0,LAX,SKW5379,CRJ7,,LAX,A,,LAX,aac87b
1662087076.0,33464,7207.0,LAX,JBU943,A320,,LAX,A,,LAX,a776b2
1662087150.0,33465,2662.0,LAX,AMX648,B738,,LAX,A,,LAX,ac08f5
1662087171.0,33466,7343.0,LAX,CCA656,B77W,LAX,,D,LAX,,780c9e
1662087253.0,33467,4767.0,LAX,LN747CP,LJ35,LAX,,D,LAX,,aa0ccb
1662087319.0,33468,6175.0,LAX,ASA441,B738,,LAX,A,,LAX,a78c43
1662087428.0,33469,2270.0,LAX,AAL2697,A321,,LAX,A,,LAX,ac7a52
1662087489.0,33470,,ADSB,O90,,LAX,LAX,I,LAX,LAX,a4dd9d
1662089430.0,33471,,LAX,UNKN,,,,,,,abb1c2
1662089470.0,33472,7266.0,ASR9,SWA733,B738,,,,,,
1662086237.0,33473,3322.0,ADSB,SKW4061,E75L,,LAX,A,,LAX,a30d6b
1662087127.0,33474,7612.0,LAX,FDX1234,MD11,LAX,,D,LAX,,a8259b
1662087452.0,33475,3301.0,LAX,SWA1357,B737,,LAX,A,,LAX,a5741d
1662087492.0,33476,1311.0,LAX,DAL1021,B739,LAX,,D,LAX,,ab2b23
1662087600.0,33477,1354.0,LAX,SWA2999,B737,LAX,,D,LAX,,a73f35
1662087614.0,33478,1454.0,LAX,UAL436,B39M,,LAX,A,,LAX,a448d3
1662087639.0,33479,7307.0,LAX,ABX403,B762,LAX,,D,LAX,,aad21c
1662087700.0,33480,6117.0,LAX,DAL2793,B739,,LAX,A,,LAX,ac7e60
1662087715.5,33481,,MODE_S,O90,,LAX,LAX,I,LAX,LAX,a4dd9d
1662087121.0,33482,1027.0,LAX,UAL1137,B738,LAX,,D,LAX,,a0acf9
1662087273.0,33483,555.0,SMRADSB,ASA1097,A320,,LAX,A,,LAX,ab9091
1662087520.0,33484,6016.0,LAX,JBU1731,A320,,LAX,A,,LAX,ab6800
1662087542.0,33485,7354.0,LAX,LPE2477,B763,LAX,,D,LAX,,e8040b
1662087575.0,33486,1112.0,MODE_S,PAL102,B77W,,LAX,A,,LAX,7580d6
1662087891.0,33487,2253.0,LAX,AAL969,A321,,LAX,A,,LAX,a10d82
1662087891.0,33488,2023.0,LAX,SWA1760,B737,LAX,,D,LAX,,a4f790
1662089926.0,33489,7305.0,LAX,IBE2624,A332,,,,,,34718e
1662089959.0,33490,7305.0,LAX,IBE2624,A332,,,,,,34718e
1662090014.0,33491,4674.0,LAX,NKS648,A20N,,,,,,acb1e2
1662090019.0,33492,7305.0,LAX,IBE2624,A332,,,,,,34718e
1662090041.0,33493,7305.0,LAX,IBE2624,A332,,,,,,34718e
1662090063.0,33494,4674.0,LAX,NKS648,A20N,,,,,,acb1e2
1662090066.0,33495,4674.0,LAX,NKS648,A20N,,,,,,acb1e2
1662090106.0,33496,,LAX,UNKN,,,,,,,acb1e2
1662090161.0,33497,4674.0,ASR9,NKS648,A20N,,,,,,
1662087698.0,33498,7206.0,LAX,FDX1100,B763,LAX,,D,LAX,,a1489c
1662087723.0,33499,33.0,LAX,DAL23A,,LAX,LAX,I,LAX,LAX,abcf2f
1662087766.0,33500,1507.0,SMRADSB,DAL1148,B739,,LAX,A,,LAX,abfa65
1662087820.0,33501,7043.0,LAX,UAL1756,B738,,LAX,A,,LAX,a416be
1662087910.0,33502,3252.0,LAX,SKW5864,CRJ2,,LAX,A,,LAX,a1ecff
1662087998.0,33503,1375.0,LAX,WJA1512,B738,,LAX,A,,LAX,c05ebb
1662087998.0,33504,4630.0,LAX,N22VK,PRM1,LAX,,D,LAX,,a1e08d
1662088024.0,33505,3375.0,LAX,SKW3536,E75L,,LAX,A,,LAX,a2a823
1662088093.0,33506,6123.0,LAX,UAL1277,B739,,LAX,A,,LAX,a837a6
1662088204.0,33507,7367.0,LAX,SKW6240,E75L,LAX,,D,LAX,,a64a73
1662088246.0,33508,7434.0,SMR,CXA8709,B789,,LAX,A,,LAX,7812be
1662088479.0,33509,1201.0,LAX,1201,,,,,,,ad137b
1662090211.0,33510,6755.0,LAX,ASA505,B738,,,,,,
1662090268.0,33511,,LAX,UNKN,,,,,,,a697db
1662090297.0,33512,1730.0,LAX,SWA448,B737,,,,,,a5bd0b
1662090317.0,33513,6755.0,ASR9,ASA505,B738,,,,,,
1662090437.0,33514,7342.0,LAX,FDX1839,B752,,,,,,
1662088012.0,33515,1071.0,LAX,UAL2173,B738,LAX,,D,LAX,,a43ea6
1662088110.0,33516,1754.0,LAX,LOT23H,B789,,LAX,A,,LAX,48ae23
1662088223.0,33517,1357.0,LAX,SKW969Y,E75L,LAX,,D,LAX,,a4cc00
1662088228.0,33518,1105.0,LAX,AAL482,A321,,LAX,A,,LAX,a1463a
1662088282.0,33519,2166.0,ADSB,UNKN,,LAX,LAX,I,LAX,LAX,0c20e0
1662088379.0,33520,3714.0,LAX,SWA1015,B738,,LAX,A,,LAX,ab62f8
1662088429.0,33521,4711.0,LAX,FDY807,C208,,LAX,A,,LAX,ad35ed
1662088590.0,33522,3363.0,LAX,SKW3769,E75L,,LAX,A,,LAX,a32fd5
1662086513.0,33523,7266.0,LAX,SWA733,B738,LAX,,D,LAX,,abb1c2
1662088186.0,33524,5764.0,LAX,QFA7558,B744,LAX,,D,LAX,,a4f2ee
1662088330.0,33525,2073.0,LAX,DAL995,A321,,LAX,A,,LAX,a42a5c
1662088485.0,33526,3203.0,LAX,DAL355,B752,,LAX,A,,LAX,a6f009
1662088578.0,33527,2340.0,LAX,DAL2737,A321,,LAX,A,,LAX,a34e97
1662088669.0,33528,3370.0,LAX,SWA1413,B737,,LAX,A,,LAX,a5d965
1662088671.0,33529,3701.0,LAX,AAL2364,B738,,LAX,A,,LAX,a336df
1662088710.0,33530,7305.0,LAX,IBE2624,A332,LAX,,D,LAX,,34718e
1662088756.0,33531,2643.0,LAX,SKW6259,E75L,,LAX,A,,LAX,a671f2
1662088865.0,33532,6236.0,LAX,AAL135,B77W,,LAX,A,,LAX,a9ddb0
1662088888.0,33533,1021.0,LAX,ASA290,B739,,LAX,A,,LAX,a4df56
1662088963.0,33534,2577.0,LAX,NKS1301,A320,,LAX,A,,LAX,a7cc2c
1662088993.0,33535,1007.0,LAX,SKW3860,E75L,LAX,,D,LAX,,a29337
1662088999.0,33536,7351.0,LAX,SKW6298,E75L,LAX,,D,LAX,,a68e4c
1662089103.0,33537,4703.0,LAX,ASA530,A21N,,LAX,A,,LAX,acc774
1662089105.0,33538,7431.0,SMR,EVA016,B77W,,LAX,A,,LAX,8990dc
1662089202.0,33539,4757.0,LAX,N444LR,BE9L,,,,,,a55a83
1662089338.0,33540,4762.0,LAX,N450CA,P28A,,,,,,a5724f
1662091221.0,33541,7347.0,LAX,AAL513,A319,,,,,,a9942e
1662091278.0,33542,7347.0,LAX,AAL513,A319,,,,,,a9942e
1662091303.0,33543,7347.0,LAX,AAL513,A319,,,,,,a9942e
1662091341.0,33544,7347.0,LAX,AAL513,A319,,,,,,
1662086783.0,33545,6711.0,LAX,SWA1473,B38M,LAX,,D,LAX,,abfcda
1662088741.0,33546,7251.0,SMR,AAR286,B744,,LAX,A,,LAX,71bc21
1662088881.0,33547,270.0,LAX,TV9,,,,,,,ace39f
1662089006.0,33548,2227.0,LAX,AAL302,A321,,LAX,A,,LAX,a03fff
1662089206.0,33549,3724.0,MODE_S,HAL34,A332,,LAX,A,,LAX,a479b2
1662089234.0,33550,2476.0,LAX,UAL1214,B739,,LAX,A,,LAX,a837a5
1662089260.0,33551,2022.0,LAX,DAL1645,B738,LAX,,D,LAX,,a48a83
1662089301.0,33552,4674.0,LAX,NKS648,A20N,LAX,,D,LAX,,acb1e2
1662089327.0,33553,3715.0,LAX,SWA2864,B38M,,LAX,A,,LAX,abf949
1662089464.0,33554,4676.0,SMRADSB,JBU1279,A320,,LAX,A,,LAX,a86605
1662089532.0,33555,1201.0,LAX,1201,,,,,,,a86259
1662091668.0,33556,3347.0,LAX,SKW3439,E75L,,,,,,
1662089275.0,33557,1032.0,LAX,EIN96Y,A333,LAX,,D,LAX,,4ca86e
1662089330.0,33558,6772.0,LAX,SKW3382,E75L,LAX,,D,LAX,,a4b5b6
1662089469.0,33559,4652.0,LAX,DAL2562,B739,LAX,,D,LAX,,ab23b5
1662089529.0,33560,3742.0,LAX,SKW3463,E75L,,LAX,A,,LAX,a1311e
1662089661.0,33561,1622.0,SMRADSB,UAL1190,B78X,,LAX,A,,LAX,a0f428
1662089682.0,33562,4655.0,LAX,DAL967,BCS1,,LAX,A,,LAX,a03b6d
1662089815.0,33563,7243.0,LAX,SKW3906,E75L,LAX,,D,LAX,,a314d9
1662089918.0,33564,7376.0,SMRADSB,GTI8676,B744,,LAX,A,,LAX,a4cb6f
1662089975.0,33565,4715.0,LAX,N573ND,C172,,,,,,a75abe
1662091773.0,33566,3347.0,LAX,SKW3439,E75L,,,,,,
1662091843.0,33567,6747.0,LAX,ASA1199,B739,,,,,,
1662089354.0,33568,7452.0,SMR,AAL1423,A321,,LAX,A,,LAX,a01fee
1662089568.0,33569,3716.0,LAX,AAL284,A21N,,LAX,A,,LAX,a4bb8a
1662089855.0,33570,1016.0,LAX,ASA166,B739,LAX,,D,LAX,,a340d2
1662090076.0,33571,2054.0,LAX,NKS75,A20N,,LAX,A,,LAX,acd961
1662092060.0,33572,7263.0,LAX,SWA1844,B38M,,,,,,
1662092121.0,33573,7263.0,LAX,SWA1844,B38M,,,,,,ac07fd
1662092332.0,33574,2076.0,LAX,SWA2503,B38M,,,,,,
1662089830.0,33575,7441.0,SMR,KAL213,B748,,LAX,A,,LAX,71be29
1662090221.0,33576,26.0,LAX,ACA558,A321,,LAX,A,,LAX,c05bd2
1662090250.0,33577,5711.0,LAX,NKS653,A20N,,LAX,A,,LAX,ad0497
1662090276.0,33578,7370.0,LAX,SKW4143,E75L,LAX,,D,LAX,,a30d6b
1662090312.0,33579,7347.0,LAX,AAL513,A319,LAX,,D,LAX,,a9942e
1662090319.0,33580,1641.0,LAX,DAL697,B738,,LAX,A,,LAX,a44c70
1662089780.0,33581,2712.0,LAX,SKW3692,E75L,,LAX,A,,LAX,a30246
1662090307.0,33582,7312.0,LAX,PAC916,B748,,LAX,A,,LAX,abb325
1662090425.0,33583,3734.0,LAX,DAL495,B739,,LAX,A,,LAX,ac4d1a
1662090546.0,33584,6756.0,LAX,SKW3346,E75L,LAX,,D,LAX,,a11ad4
1662090612.0,33585,2727.0,SMRADSB,DAL816,A320,,LAX,A,,LAX,a414fb
1662090662.0,33586,1201.0,LAX,UNKN,,HHR,,O,HHR,,a9a28c
1662090715.0,33587,1335.0,LAX,FDX1825,B752,LAX,,D,LAX,,aabff4
1662090851.0,33588,2015.0,LAX,ASA431,A320,LAX,,D,LAX,,a85999
1662090876.0,33589,1345.0,LAX,UAL2070,B738,LAX,,D,LAX,,aa4c42
1662090893.0,33590,1602.0,LAX,DAL654,B739,,LAX,A,,LAX,ab477d
1662090908.0,33591,2670.0,LAX,DAL458,B752,,LAX,A,,LAX,a99b83
1662091032.0,33592,,LAX,O03,,LAX,LAX,I,LAX,LAX,a54cac
1662091098.0,33593,4714.0,LAX,N681WA,C56X,HHR,,O,HHR,,a908e3
1662091127.0,33594,2002.0,LAX,SKW3454,E75L,LAX,,D,LAX,,a178ae
1662091145.0,33595,1200.0,ADSB,1200,,,,,,,a504aa
1662091367.0,33596,2263.0,ATCRBS,2263,,LAX,,D,LAX,,
1662091432.0,33597,270.0,LAX,TV9,,,,,,,ace39f
1662091519.0,33598,2610.0,LAX,VAR840,SR20,,,,,,ab8043
1662093148.0,33599,7253.0,LAX,JSX333,E135,,,,,,
