,lKey,cKey,StartDate,StartTime,tMidnightSecs,tStartSecs,tStopSecs,tStart,tStop,Duration,Msn,AcId,AcType,PC,WC,Bcn,OT,Airline,CT,Orig,EstOrig,TOFRwy,Dest,EstDest,LNDRwy,ATAThdArr,tON,FacName,equipList,pKey
988,33584,LAX+ASDEX_20220701_185926_33584,07/01/2022,18:22:19,1656633600.0,1656699739.0,1656701966.0,66139.0,68366.0,2227.0,39401,ASA24,B39M,J,L,1770,A,ASA,AC,,,,LAX,LAX,25L,66265.0,66289.0,LAX,F/,33584_ASA24
989,33586,LAX+ASDEX_20220701_185608_33586,07/01/2022,18:39:57,1656633600.0,1656700797.0,1656701768.0,67197.0,68168.0,971.0,39403,BCS340,A332,J,H,1715,A,BCS,AC,,,,LAX,LAX,24R,67354.0,67370.0,LAX,B/,33586_BCS340
990,33590,LAX+ASDEX_20220701_185018_33590,07/01/2022,18:44:54,1656633600.0,1656701094.0,1656701418.0,67494.0,67818.0,324.0,39407,EVA610,B77L,J,H,1473,A,EVA,AC,,,,LAX,LAX,25L,67623.0,67630.0,SMR,B/,33590_EVA610
991,33591,LAX+ASDEX_20220701_185606_33591,07/01/2022,18:45:30,1656633600.0,1656701130.0,1656701766.0,67530.0,68166.0,636.0,39408,UAL350,B738,J,L,4634,A,UAL,AC,,,,LAX,LAX,24R,67663.0,67685.0,LAX,F/,33591_UAL350
992,33592,LAX+ASDEX_20220701_185805_33592,07/01/2022,18:47:21,1656633600.0,1656701241.0,1656701885.0,67641.0,68285.0,644.0,39409,DAL1966,B738,J,L,7213,A,DAL,AC,,,,LAX,LAX,25L,67775.0,67799.0,ADSB,F/,33592_DAL1966
993,33614,LAX+ASDEX_20220701_190138_33614,07/01/2022,18:37:35,1656633600.0,1656700655.0,1656702098.0,67055.0,68498.0,1443.0,39432,NKS561,A20N,J,L,4751,A,NKS,AC,,,,LAX,LAX,24R,67211.0,67232.0,LAX,F/,33614_NKS561
994,33615,LAX+ASDEX_20220701_190416_33615,07/01/2022,18:49:01,1656633600.0,1656701341.0,1656702256.0,67741.0,68656.0,915.0,39433,JBU879,A320,J,L,4752,A,JBU,AC,,,,LAX,LAX,24R,67896.0,67916.0,LAX,F/,33615_JBU879
995,33623,LAX+ASDEX_20220701_190426_33623,07/01/2022,18:59:14,1656633600.0,1656701954.0,1656702266.0,68354.0,68666.0,312.0,39441,EJA341,C680,J,S,5125,A,EJA,AT,,,,LAX,LAX,25L,68486.0,68500.0,LAX,H/,33623_EJA341
996,33626,LAX+ASDEX_20220701_190502_33626,07/01/2022,18:50:50,1656633600.0,1656701450.0,1656702302.0,67850.0,68702.0,852.0,39445,ASA308,B739,J,L,637,A,ASA,AC,,,,LAX,LAX,24R,68003.0,68026.0,LAX,F/,33626_ASA308
997,33628,LAX+ASDEX_20220701_190950_33628,07/01/2022,18:52:30,1656633600.0,1656701550.0,1656702590.0,67950.0,68990.0,1040.0,39447,DAL1210,BCS1,J,L,3310,A,DAL,AC,,,,LAX,LAX,24R,68110.0,68131.0,LAX,F/,33628_DAL1210
998,33629,LAX+ASDEX_20220701_190734_33629,07/01/2022,18:52:50,1656633600.0,1656701570.0,1656702454.0,67970.0,68854.0,884.0,39448,SWA144,B737,J,L,4710,A,SWA,AC,,,,LAX,LAX,25L,68095.0,68109.0,SMR,F/,33629_SWA144
999,33631,LAX+ASDEX_20220701_190501_33631,07/01/2022,18:58:05,1656633600.0,1656701885.0,1656702301.0,68285.0,68701.0,416.0,39450,SWA805,B737,J,L,3412,A,SWA,AC,,,,LAX,LAX,24R,68440.0,68453.0,LAX,F/,33631_SWA805
1000,33639,LAX+ASDEX_20220701_191324_33639,07/01/2022,18:26:39,1656633600.0,1656699999.0,1656702804.0,66399.0,69204.0,2805.0,39459,SKW3444,E75L,J,L,3017,A,SKW,AC,,,,LAX,LAX,24R,66557.0,66565.0,LAX,G/,33639_SKW3444
1001,33642,LAX+ASDEX_20220701_191150_33642,07/01/2022,19:01:06,1656633600.0,1656702066.0,1656702710.0,68466.0,69110.0,644.0,39462,AAL852,A320,J,L,4150,A,AAL,AC,,,,LAX,LAX,25L,68609.0,68630.0,LAX,F/,33642_AAL852
1002,33645,LAX+ASDEX_20220701_191154_33645,07/01/2022,19:02:31,1656633600.0,1656702151.0,1656702714.0,68551.0,69114.0,563.0,39465,AAL2695,A21N,J,L,4741,A,AAL,AC,,,,LAX,LAX,25L,68694.0,68718.0,LAX,F/,33645_AAL2695
1003,33646,LAX+ASDEX_20220701_191134_33646,07/01/2022,19:06:08,1656633600.0,1656702368.0,1656702694.0,68768.0,69094.0,326.0,39466,N703VZ,CL35,J,S,2213,A,GA.N,GA,,,,LAX,LAX,25L,68902.0,68922.0,MODE_S,H/,33646_N703VZ
1004,33648,LAX+ASDEX_20220701_191500_33648,07/01/2022,19:07:35,1656633600.0,1656702455.0,1656702900.0,68855.0,69300.0,445.0,39468,JAL6720,B789,J,H,1107,A,JAL,AC,,,,LAX,LAX,24R,69006.0,69029.0,LAX,B/,33648_JAL6720
1005,33660,LAX+ASDEX_20220701_191911_33660,07/01/2022,19:14:01,1656633600.0,1656702841.0,1656703151.0,69241.0,69551.0,310.0,39480,AAL2882,A321,J,L,3540,A,AAL,AC,,,,LAX,LAX,25L,69376.0,69399.0,SMR,F/,33660_AAL2882
1006,33666,LAX+ASDEX_20220701_192839_33666,07/01/2022,19:03:31,1656633600.0,1656702211.0,1656703719.0,68611.0,70119.0,1508.0,39487,DAL515,B739,J,L,3644,A,DAL,AC,,,,LAX,LAX,24R,68752.0,68774.0,SMR,F/,33666_DAL515
1007,33667,LAX+ASDEX_20220701_192558_33667,07/01/2022,19:05:46,1656633600.0,1656702346.0,1656703558.0,68746.0,69958.0,1212.0,39488,DAL1008,A320,J,L,3116,A,DAL,AC,,,,LAX,LAX,24R,68901.0,68919.0,LAX,F/,33667_DAL1008
1008,33669,LAX+ASDEX_20220701_192138_33669,07/01/2022,19:09:42,1656633600.0,1656702582.0,1656703298.0,68982.0,69698.0,716.0,39490,JAL062,B77W,J,H,1106,A,JAL,AC,,,,LAX,LAX,24R,69129.0,69155.0,LAX,B/,33669_JAL062
1009,33672,LAX+ASDEX_20220701_192408_33672,07/01/2022,19:11:38,1656633600.0,1656702698.0,1656703448.0,69098.0,69848.0,750.0,39493,JAL16,B77W,J,H,1110,A,JAL,AC,,,,LAX,LAX,24R,69237.0,69255.0,SMR,B/,33672_JAL16
1010,33679,LAX+ASDEX_20220701_192946_33679,07/01/2022,19:16:37,1656633600.0,1656702997.0,1656703786.0,69397.0,70186.0,789.0,39500,SKW3329,E75L,J,L,6310,A,SKW,AC,,,,LAX,LAX,24R,69559.0,69565.0,LAX,G/,33679_SKW3329
1011,33683,LAX+ASDEX_20220701_192739_33683,07/01/2022,19:21:41,1656633600.0,1656703301.0,1656703659.0,69701.0,70059.0,358.0,39504,SKW5558,CRJ2,J,L,4716,A,SKW,AC,,,,LAX,LAX,25L,69840.0,69859.0,LAX,G/,33683_SKW5558
1012,33699,LAX+ASDEX_20220701_193143_33699,07/01/2022,18:47:02,1656633600.0,1656701222.0,1656703903.0,67622.0,70303.0,2681.0,39523,ACA552,B38M,J,L,7031,A,ACA,AC,,,,LAX,LAX,24R,67766.0,67787.0,SMRADSB,F/,33699_ACA552
1013,33700,LAX+ASDEX_20220701_193324_33700,07/01/2022,18:56:05,1656633600.0,1656701765.0,1656704004.0,68165.0,70404.0,2239.0,39524,JBU2123,A21N,J,L,2644,A,JBU,AC,,,,LAX,LAX,25R,68297.0,68324.0,LAX,F/,33700_JBU2123
1014,33702,LAX+ASDEX_20220701_193105_33702,07/01/2022,19:18:07,1656633600.0,1656703087.0,1656703865.0,69487.0,70265.0,778.0,39526,SWA3107,B38M,J,L,3511,A,SWA,AC,,,,LAX,LAX,25L,69617.0,69632.0,LAX,F/,33702_SWA3107
1015,33704,LAX+ASDEX_20220701_193315_33704,07/01/2022,19:19:45,1656633600.0,1656703185.0,1656703995.0,69585.0,70395.0,810.0,39528,SWA2087,B737,J,L,4123,A,SWA,AC,,,,LAX,LAX,25L,69716.0,69732.0,LAX,F/,33704_SWA2087
1016,33705,LAX+ASDEX_20220701_193338_33705,07/01/2022,19:20:33,1656633600.0,1656703233.0,1656704018.0,69633.0,70418.0,785.0,39529,SKW6294,E75L,J,L,2215,A,SKW,AC,,,,LAX,LAX,24R,69800.0,69805.0,MODE_SADSB,G/,33705_SKW6294
1017,33706,LAX+ASDEX_20220701_193310_33706,07/01/2022,19:22:13,1656633600.0,1656703333.0,1656703990.0,69733.0,70390.0,657.0,39530,AAL2184,B738,J,L,3523,A,AAL,AC,,,,LAX,LAX,24R,69882.0,69906.0,LAX,F/,33706_AAL2184
1018,33707,LAX+ASDEX_20220701_193228_33707,07/01/2022,19:23:19,1656633600.0,1656703399.0,1656703948.0,69799.0,70348.0,549.0,39531,AFR070,B772,J,H,2174,A,AFR,AC,,,,LAX,LAX,25L,69928.0,69946.0,MODE_S,B/,33707_AFR070
1019,33709,LAX+ASDEX_20220701_193152_33709,07/01/2022,19:24:12,1656633600.0,1656703452.0,1656703912.0,69852.0,70312.0,460.0,39533,SWA1562,B737,J,L,3365,A,SWA,AC,,,,LAX,LAX,24R,70006.0,70022.0,LAX,F/,33709_SWA1562
1020,33710,LAX+ASDEX_20220701_193431_33710,07/01/2022,19:25:27,1656633600.0,1656703527.0,1656704071.0,69927.0,70471.0,544.0,39534,SKW6296,E75L,J,L,715,A,SKW,AC,,,,LAX,LAX,25L,70071.0,70108.0,MODE_SADSB,G/,33710_SKW6296
1021,33715,LAX+ASDEX_20220701_193152_33715,07/01/2022,19:27:07,1656633600.0,1656703627.0,1656703912.0,70027.0,70312.0,285.0,39539,N316K,CL35,J,S,604,A,GA.N,GA,,,,LAX,LAX,25L,70175.0,70194.0,SMRMODE_SADSB,H/,33715_N316K
1022,33721,LAX+ASDEX_20220701_193700_33721,07/01/2022,19:12:26,1656633600.0,1656702746.0,1656704220.0,69146.0,70620.0,1474.0,39549,WJA1510,B738,J,L,1752,A,WJA,AC,,,,LAX,LAX,25L,69274.0,69294.0,SMRADSB,F/,33721_WJA1510
1023,33729,LAX+ASDEX_20220701_193640_33729,07/01/2022,19:26:22,1656633600.0,1656703582.0,1656704200.0,69982.0,70600.0,618.0,39557,SWA2191,B737,J,L,3266,A,SWA,AC,,,,LAX,LAX,24R,70133.0,70151.0,LAX,F/,33729_SWA2191
1024,33730,LAX+ASDEX_20220701_194022_33730,07/01/2022,19:28:34,1656633600.0,1656703714.0,1656704422.0,70114.0,70822.0,708.0,39558,XSR690,C56X,J,S,4745,A,XSR,AT,,,,LAX,LAX,24R,70258.0,70273.0,LAX,H/,33730_XSR690
1025,33732,LAX+ASDEX_20220701_193836_33732,07/01/2022,19:29:08,1656633600.0,1656703748.0,1656704316.0,70148.0,70716.0,568.0,39560,SKW6285,E75L,J,L,1570,A,SKW,AC,,,,LAX,LAX,25L,70297.0,70301.0,LAX,G/,33732_SKW6285
1026,33735,LAX+ASDEX_20220701_194115_33735,07/01/2022,19:30:37,1656633600.0,1656703837.0,1656704475.0,70237.0,70875.0,638.0,39563,KLM601,B78X,J,H,1307,A,KLM,AC,,,,LAX,LAX,24R,70384.0,70406.0,MODE_S,D/,33735_KLM601
1027,33739,LAX+ASDEX_20220701_193930_33739,07/01/2022,19:32:22,1656633600.0,1656703942.0,1656704370.0,70342.0,70770.0,428.0,39567,NKS1719,A320,J,L,5131,A,NKS,AC,,,,LAX,LAX,25L,70484.0,70505.0,LAX,F/,33739_NKS1719
1028,33741,LAX+ASDEX_20220701_194145_33741,07/01/2022,19:33:58,1656633600.0,1656704038.0,1656704505.0,70438.0,70905.0,467.0,39569,SWA3033,B738,J,L,7404,A,SWA,AC,,,,LAX,LAX,24R,70581.0,70604.0,LAX,F/,33741_SWA3033
1029,33764,LAX+ASDEX_20220701_194829_33764,07/01/2022,19:18:25,1656633600.0,1656703105.0,1656704909.0,69505.0,71309.0,1804.0,39592,DAL2136,B738,J,L,5715,A,DAL,AC,,,,LAX,LAX,24R,69651.0,69673.0,LAX,F/,33764_DAL2136
1030,33767,LAX+ASDEX_20220701_194557_33767,07/01/2022,19:35:53,1656633600.0,1656704153.0,1656704757.0,70553.0,71157.0,604.0,39595,SIA12,B77W,J,H,1116,A,SIA,AC,,,,LAX,LAX,24R,70697.0,70715.0,LAX,B/,33767_SIA12
1031,33783,LAX+ASDEX_20220701_193010_33783,07/01/2022,19:14:35,1656633600.0,1656702875.0,1656703810.0,69275.0,70210.0,935.0,39613,DAL1440,BCS1,J,L,1512,A,DAL,AC,,,,LAX,LAX,24R,69432.0,69452.0,LAX,F/,33783_DAL1440
1032,33787,LAX+ASDEX_20220701_195457_33787,07/01/2022,19:41:31,1656633600.0,1656704491.0,1656705297.0,70891.0,71697.0,806.0,39617,UAL515,B752,J,F,1526,A,UAL,AC,,,,LAX,LAX,25L,71020.0,71046.0,LAX,E/,33787_UAL515
1033,33792,LAX+ASDEX_20220701_195232_33792,07/01/2022,19:45:21,1656633600.0,1656704721.0,1656705152.0,71121.0,71552.0,431.0,39622,ACA789,A321,J,L,6343,A,ACA,AC,,,,LAX,LAX,25L,71254.0,71277.0,SMRADSB,F/,33792_ACA789
1034,33798,LAX+ASDEX_20220701_195640_33798,07/01/2022,19:39:08,1656633600.0,1656704348.0,1656705400.0,70748.0,71800.0,1052.0,39630,UAL1616,B753,J,F,621,A,UAL,AC,,,,LAX,LAX,25L,70878.0,70904.0,LAX,E/,33798_UAL1616
1035,33802,LAX+ASDEX_20220701_195601_33802,07/01/2022,19:45:44,1656633600.0,1656704744.0,1656705361.0,71144.0,71761.0,617.0,39634,DAL2089,A321,J,L,3671,A,DAL,AC,,,,LAX,LAX,24R,71297.0,71320.0,LAX,F/,33802_DAL2089
1036,33803,LAX+ASDEX_20220701_195813_33803,07/01/2022,19:47:02,1656633600.0,1656704822.0,1656705493.0,71222.0,71893.0,671.0,39635,AAL566,A321,J,L,1343,A,AAL,AC,,,,LAX,LAX,25L,71349.0,71376.0,LAX,F/,33803_AAL566
1037,33806,LAX+ASDEX_20220701_195758_33806,07/01/2022,19:48:35,1656633600.0,1656704915.0,1656705478.0,71315.0,71878.0,563.0,39638,ASA267,A320,J,L,4560,A,ASA,AC,,,,LAX,LAX,25L,71449.0,71469.0,LAX,F/,33806_ASA267
1038,33819,LAX+ASDEX_20220701_200416_33819,07/01/2022,19:47:16,1656633600.0,1656704836.0,1656705856.0,71236.0,72256.0,1020.0,39655,UAL490,B39M,J,L,5620,A,UAL,AC,,,,LAX,LAX,24R,71386.0,71406.0,LAX,F/,33819_UAL490
1039,33822,LAX+ASDEX_20220701_200018_33822,07/01/2022,19:50:10,1656633600.0,1656705010.0,1656705618.0,71410.0,72018.0,608.0,39658,CMP360,B39M,J,L,6763,A,CMP,AC,,,,LAX,LAX,25L,71542.0,71558.0,LAX,F/,33822_CMP360
1040,33823,LAX+ASDEX_20220701_200147_33823,07/01/2022,19:53:19,1656633600.0,1656705199.0,1656705707.0,71599.0,72107.0,508.0,39659,ANZ6,B77W,J,H,7365,A,ANZ,AC,,,,LAX,LAX,25L,71727.0,71749.0,LAX,B/,33823_ANZ6
1041,33824,LAX+ASDEX_20220701_200457_33824,07/01/2022,19:54:59,1656633600.0,1656705299.0,1656705897.0,71699.0,72297.0,598.0,39660,SKW4081,E75S,J,L,3237,A,SKW,AC,,,,LAX,LAX,24R,71860.0,71864.0,SMRMODE_SADSB,G/,33824_SKW4081
1042,33838,LAX+ASDEX_20220701_200540_33838,07/01/2022,19:51:46,1656633600.0,1656705106.0,1656705940.0,71506.0,72340.0,834.0,39674,SKW3932,E75L,J,L,1642,A,SKW,AC,,,,LAX,LAX,25L,71651.0,71657.0,LAX,G/,33838_SKW3932
1043,33840,LAX+ASDEX_20220701_200831_33840,07/01/2022,19:53:43,1656633600.0,1656705223.0,1656706111.0,71623.0,72511.0,888.0,39676,SKW3362,E75L,J,L,4655,A,SKW,AC,,,,LAX,LAX,24R,71786.0,71793.0,LAX,G/,33840_SKW3362
1044,33842,LAX+ASDEX_20220701_200837_33842,07/01/2022,19:57:47,1656633600.0,1656705467.0,1656706117.0,71867.0,72517.0,650.0,39678,CKK221,B77L,J,H,1034,A,CKK,AC,,,,LAX,LAX,25L,72000.0,72009.0,LAX,B/,33842_CKK221
1045,33844,LAX+ASDEX_20220701_200823_33844,07/01/2022,20:00:55,1656633600.0,1656705655.0,1656706103.0,72055.0,72503.0,448.0,39680,KAL207,B77L,J,H,1122,A,KAL,AC,,,,LAX,LAX,25L,72189.0,72198.0,SMR,B/,33844_KAL207
1046,33853,LAX+ASDEX_20220701_201122_33853,07/01/2022,19:39:04,1656633600.0,1656704344.0,1656706282.0,70744.0,72682.0,1938.0,39691,ASA298,A320,J,L,1614,A,ASA,AC,,,,LAX,LAX,24R,70899.0,70917.0,LAX,F/,33853_ASA298
1047,33858,LAX+ASDEX_20220701_201029_33858,07/01/2022,19:55:49,1656633600.0,1656705349.0,1656706229.0,71749.0,72629.0,880.0,39696,AAL1364,A321,J,L,7266,A,AAL,AC,,,,LAX,LAX,25L,71880.0,71909.0,SMR,F/,33858_AAL1364
1048,33859,LAX+ASDEX_20220701_201209_33859,07/01/2022,19:57:07,1656633600.0,1656705427.0,1656706329.0,71827.0,72729.0,902.0,39697,NKS461,A320,J,L,2722,A,NKS,AC,,,,LAX,LAX,24R,71986.0,72008.0,LAX,F/,33859_NKS461
1049,33863,LAX+ASDEX_20220701_201432_33863,07/01/2022,20:01:35,1656633600.0,1656705695.0,1656706472.0,72095.0,72872.0,777.0,39701,SKW3469,E75L,J,L,6706,A,SKW,AC,,,,LAX,LAX,24R,72260.0,72267.0,LAX,G/,33863_SKW3469
1050,33864,LAX+ASDEX_20220701_201108_33864,07/01/2022,20:06:16,1656633600.0,1656705976.0,1656706268.0,72376.0,72668.0,292.0,39702,XSR817,C56X,J,S,7074,A,XSR,AT,,,,LAX,LAX,25L,72530.0,72546.0,LAX,H/,33864_XSR817
1051,33866,LAX+ASDEX_20220701_201152_33866,07/01/2022,20:07:46,1656633600.0,1656706066.0,1656706312.0,72466.0,72712.0,246.0,39704,EJA335,E55P,J,S,4704,A,EJA,AT,,,,LAX,LAX,25L,72616.0,72629.0,LAX,H/,33866_EJA335
1052,33873,LAX+ASDEX_20220701_201558_33873,07/01/2022,19:43:17,1656633600.0,1656704597.0,1656706558.0,70997.0,72958.0,1961.0,39712,AUA81,B772,J,H,6005,A,AUA,AC,,,,LAX,LAX,24R,71145.0,71164.0,LAX,B/,33873_AUA81
1053,33875,LAX+ASDEX_20220701_202410_33875,07/01/2022,19:49:27,1656633600.0,1656704967.0,1656707050.0,71367.0,73450.0,2083.0,39714,DAL351,B763,J,H,1002,A,DAL,AC,,,,LAX,LAX,24R,71520.0,71544.0,LAX,C/,33875_DAL351
1054,33881,LAX+ASDEX_20220701_202448_33881,07/01/2022,20:04:23,1656633600.0,1656705863.0,1656707088.0,72263.0,73488.0,1225.0,39720,AAL255,A321,J,L,7757,A,AAL,AC,,,,LAX,LAX,25L,72407.0,72426.0,LAX,F/,33881_AAL255
1055,33882,LAX+ASDEX_20220701_202048_33882,07/01/2022,20:05:01,1656633600.0,1656705901.0,1656706848.0,72301.0,73248.0,947.0,39721,N405LA,GLF5,J,L,614,A,GA.N,GA,,,,LAX,LAX,24R,72456.0,72463.0,LAX,F/,33882_N405LA
1056,33884,LAX+ASDEX_20220701_201854_33884,07/01/2022,20:06:59,1656633600.0,1656706019.0,1656706734.0,72419.0,73134.0,715.0,39723,SKW6289,E75L,J,L,1764,A,SKW,AC,,,,LAX,LAX,24R,72580.0,72587.0,LAX,G/,33884_SKW6289
1057,33887,LAX+ASDEX_20220701_202036_33887,07/01/2022,20:09:05,1656633600.0,1656706145.0,1656706836.0,72545.0,73236.0,691.0,39726,LRC640,A319,J,L,7631,A,LRC,AC,,,,LAX,LAX,25L,72686.0,72712.0,SMR,F/,33887_LRC640
1058,33890,LAX+ASDEX_20220701_201906_33890,07/01/2022,20:10:53,1656633600.0,1656706253.0,1656706746.0,72653.0,73146.0,493.0,39729,ASA283,B738,J,L,7632,A,ASA,AC,,,,LAX,LAX,25L,72783.0,72802.0,MODE_S,F/,33890_ASA283
1059,33894,LAX+ASDEX_20220701_202340_33894,07/01/2022,20:12:45,1656633600.0,1656706365.0,1656707020.0,72765.0,73420.0,655.0,39733,SKW3501,E75L,J,L,6315,A,SKW,AC,,,,LAX,LAX,24R,72922.0,72930.0,LAX,G/,33894_SKW3501
1060,33895,LAX+ASDEX_20220701_201823_33895,07/01/2022,20:13:11,1656633600.0,1656706391.0,1656706703.0,72791.0,73103.0,312.0,39734,N520RP,CL30,J,S,4572,A,GA.N,GA,,,,LAX,LAX,25L,72933.0,72952.0,LAX,H/,33895_N520RP
1061,33911,LAX+ASDEX_20220701_202750_33911,07/01/2022,20:15:59,1656633600.0,1656706559.0,1656707270.0,72959.0,73670.0,711.0,39751,ITY620,A359,J,H,2126,A,ITY,AC,,,,LAX,LAX,24R,73120.0,73134.0,LAX,B/,33911_ITY620
1062,33913,LAX+ASDEX_20220701_202846_33913,07/01/2022,20:19:05,1656633600.0,1656706745.0,1656707326.0,73145.0,73726.0,581.0,39753,SKW3128,CRJ7,J,L,7621,A,SKW,AC,,,,LAX,LAX,24R,73326.0,73343.0,LAX,G/,33913_SKW3128
1063,33915,LAX+ASDEX_20220701_202730_33915,07/01/2022,20:19:21,1656633600.0,1656706761.0,1656707250.0,73161.0,73650.0,489.0,39755,KAL274,B77L,J,H,5762,A,KAL,AC,,,,LAX,LAX,25L,73295.0,73303.0,SMR,B/,33915_KAL274
1064,33924,LAX+ASDEX_20220701_203116_33924,07/01/2022,20:17:36,1656633600.0,1656706656.0,1656707476.0,73056.0,73876.0,820.0,39764,DAL2554,A321,J,L,3140,A,DAL,AC,,,,LAX,LAX,25L,73195.0,73217.0,LAX,F/,33924_DAL2554
1065,33939,LAX+ASDEX_20220701_203718_33939,07/01/2022,20:24:04,1656633600.0,1656707044.0,1656707838.0,73444.0,74238.0,794.0,39780,JBU523,A321,J,L,1626,A,JBU,AC,,,,LAX,LAX,25L,73580.0,73603.0,LAX,F/,33939_JBU523
1066,33940,LAX+ASDEX_20220701_203516_33940,07/01/2022,20:24:10,1656633600.0,1656707050.0,1656707716.0,73450.0,74116.0,666.0,39781,SKW3397,E75L,J,L,7724,A,SKW,AC,,,,LAX,LAX,24R,73615.0,73622.0,LAX,G/,33940_SKW3397
1067,33943,LAX+ASDEX_20220701_203755_33943,07/01/2022,20:25:47,1656633600.0,1656707147.0,1656707875.0,73547.0,74275.0,728.0,39784,AAL2330,B77W,J,H,3025,A,AAL,AC,,,,LAX,LAX,25L,73671.0,73677.0,LAX,B/,33943_AAL2330
1068,33945,LAX+ASDEX_20220701_203936_33945,07/01/2022,20:27:36,1656633600.0,1656707256.0,1656707976.0,73656.0,74376.0,720.0,39786,UAL1076,B78X,J,H,3303,A,UAL,AC,,,,LAX,LAX,25L,73789.0,73816.0,LAX,D/,33945_UAL1076
1069,33946,LAX+ASDEX_20220701_203903_33946,07/01/2022,20:29:27,1656633600.0,1656707367.0,1656707943.0,73767.0,74343.0,576.0,39787,FJI810,A359,J,H,1136,A,FJI,AC,,,,LAX,LAX,25L,73907.0,73931.0,LAX,B/,33946_FJI810
1070,33973,LAX+ASDEX_20220701_204157_33973,07/01/2022,20:30:41,1656633600.0,1656707441.0,1656708117.0,73841.0,74517.0,676.0,39815,DAL473,B752,J,F,3532,A,DAL,AC,,,,LAX,LAX,24R,74005.0,74022.0,LAX,E/,33973_DAL473
1071,33974,LAX+ASDEX_20220701_204354_33974,07/01/2022,20:33:04,1656633600.0,1656707584.0,1656708234.0,73984.0,74634.0,650.0,39816,DAL557,B752,J,F,2410,A,DAL,AC,,,,LAX,LAX,24R,74144.0,74161.0,LAX,E/,33974_DAL557
1072,33976,LAX+ASDEX_20220701_204127_33976,07/01/2022,20:33:49,1656633600.0,1656707629.0,1656708087.0,74029.0,74487.0,458.0,39818,AAY1441,A320,J,L,2130,A,AAY,AC,,,,LAX,LAX,25L,74163.0,74192.0,LAX,F/,33976_AAY1441
1073,33979,LAX+ASDEX_20220701_204441_33979,07/01/2022,20:36:54,1656633600.0,1656707814.0,1656708281.0,74214.0,74681.0,467.0,39821,SKW3792,E75L,J,L,1650,A,SKW,AC,,,,LAX,LAX,24R,74376.0,74382.0,LAX,G/,33979_SKW3792
1074,33998,LAX+ASDEX_20220701_204537_33998,07/01/2022,20:35:36,1656633600.0,1656707736.0,1656708337.0,74136.0,74737.0,601.0,39840,NKS1018,A320,J,L,2213,A,NKS,AC,,,,LAX,LAX,25L,74278.0,74299.0,LAX,F/,33998_NKS1018
1075,34002,LAX+ASDEX_20220701_204934_34002,07/01/2022,20:39:12,1656633600.0,1656707952.0,1656708574.0,74352.0,74974.0,622.0,39844,SKW6248,E75L,J,L,2270,A,SKW,AC,,,,LAX,LAX,25L,74490.0,74499.0,LAX,G/,34002_SKW6248
1076,34021,LAX+ASDEX_20220701_205310_34021,07/01/2022,20:40:40,1656633600.0,1656708040.0,1656708790.0,74440.0,75190.0,750.0,39872,SKW3681,E75L,J,L,2766,A,SKW,AC,,,,LAX,LAX,24R,74606.0,74613.0,LAX,G/,34021_SKW3681
1077,34022,LAX+ASDEX_20220701_205356_34022,07/01/2022,20:42:43,1656633600.0,1656708163.0,1656708836.0,74563.0,75236.0,673.0,39873,DAL2134,B739,J,L,4644,A,DAL,AC,,,,LAX,LAX,24R,74711.0,74737.0,LAX,F/,34022_DAL2134
1078,34034,LAX+ASDEX_20220701_205847_34034,07/01/2022,20:21:41,1656633600.0,1656706901.0,1656709127.0,73301.0,75527.0,2226.0,39888,VIR7B,B789,J,H,3354,A,VIR,AC,,,,LAX,LAX,25L,73429.0,73452.0,LAX,B/,34034_VIR7B
1079,34041,LAX+ASDEX_20220701_205515_34041,07/01/2022,20:46:58,1656633600.0,1656708418.0,1656708915.0,74818.0,75315.0,497.0,39895,SWA1252,B737,J,L,6770,A,SWA,AC,,,,LAX,LAX,24R,74974.0,74997.0,LAX,F/,34041_SWA1252
1080,34047,LAX+ASDEX_20220701_205942_34047,07/01/2022,20:55:20,1656633600.0,1656708920.0,1656709182.0,75320.0,75582.0,262.0,39901,N958BX,GLF4,J,L,4673,A,GA.N,GA,,,,LAX,LAX,25L,75454.0,75472.0,SMRMODE_SADSB,G/,34047_N958BX
1081,34057,LAX+ASDEX_20220701_210108_34057,07/01/2022,20:37:30,1656633600.0,1656707850.0,1656709268.0,74250.0,75668.0,1418.0,39911,NKS2206,A20N,J,L,1320,A,NKS,AC,,,,LAX,LAX,25L,74403.0,74422.0,LAX,F/,34057_NKS2206
1082,34061,LAX+ASDEX_20220701_210247_34061,07/01/2022,20:45:37,1656633600.0,1656708337.0,1656709367.0,74737.0,75767.0,1030.0,39915,JBU1773,A321,J,L,3422,A,JBU,AC,,,,LAX,LAX,25L,74876.0,74903.0,LAX,F/,34061_JBU1773
1083,34062,LAX+ASDEX_20220701_210308_34062,07/01/2022,20:48:15,1656633600.0,1656708495.0,1656709388.0,74895.0,75788.0,893.0,39916,AAL2886,A321,J,L,6273,A,AAL,AC,,,,LAX,LAX,25L,75022.0,75030.0,LAX,F/,34062_AAL2886
1084,34063,LAX+ASDEX_20220701_210458_34063,07/01/2022,20:48:20,1656633600.0,1656708500.0,1656709498.0,74900.0,75898.0,998.0,39917,LXJ427,E545,J,S,2444,A,LXJ,AT,,,,LAX,LAX,24R,75076.0,75098.0,SMRMODE_SADSB,H/,34063_LXJ427
